"generator_index","generator_sample_index","m","n","gen_fn","bic_a1","nknots_a1","p_a1","bic_a2","nknots_a2","p_a2","bic_diff","nknots_diff","p_diffs"
"3","1",2000,250,"Runge",-354.975518804135,4,0.00317851798770757,-407.868789952968,3,0.00110427146722747,52.8932711488336,1,0.0020742465204801
"3","1",2000,250,"Runge",-419.869696820708,4,0.00134120007683789,-456.107443588884,3,0.000588904634993665,36.2377467681757,1,0.000752295441844227
"3","1",2000,250,"Runge",-399.979411023088,2,0.000558524306000539,-399.979411023088,2,0.000558524306000541,0,0,-1.40946282423116e-18
"3","1",2000,250,"Runge",-378.590507130615,4,0.00111885556344368,-414.822510882745,3,0.000361608502624887,36.2320037521303,1,0.000757247060818792
"3","1",2000,250,"Runge",-379.412749466462,4,0.0017654353950796,-401.403729720175,3,0.000588193739296217,21.9909802537128,1,0.00117724165578339
"3","1",2000,250,"Runge",-438.940526808778,2,0.000301261258829439,-438.940526808778,2,0.000301261258829437,0,0,2.65629532258949e-18
"3","1",2000,250,"Runge",-305.278387618712,4,0.0031111107819122,-362.487173208426,3,0.000506578710285574,57.2087855897144,1,0.00260453207162663
"3","1",2000,250,"Runge",-379.627714550769,4,0.00183389843347322,-405.388033464457,3,0.00106184154111228,25.7603189136871,1,0.000772056892360942
"3","1",2000,250,"Runge",-372.617583710979,4,0.00182365761138797,-372.617583710979,4,0.00182365761138799,-2.27373675443232e-13,0,-2.08166817117217e-17
"3","1",2000,250,"Runge",-403.583809495054,2,0.00196136791187709,-435.970572466689,3,0.000497681177370531,32.3867629716351,-1,0.00146368673450656
"3","1",2000,250,"Runge",-394.92098525469,2,0.0010272597977539,-412.266139761016,3,0.000707488875853018,17.3451545063262,-1,0.000319770921900883
"3","1",2000,250,"Runge",-381.880039374447,2,0.0013500703765319,-390.114899902644,3,0.000864907596876527,8.23486052819635,-1,0.000485162779655368
"3","1",2000,250,"Runge",-382.69188084689,4,0.00163597130821025,-411.914904710358,3,0.000638601289078372,29.2230238634683,1,0.000997370019131874
"3","1",2000,250,"Runge",-382.163169469177,2,0.00164313946149812,-392.305692443724,4,0.00111123150708035,10.1425229745475,-2,0.00053190795441777
"3","1",2000,250,"Runge",-372.292971217777,2,0.000879200928802328,-372.292971217777,2,0.000879200928802324,0,0,3.46944695195361e-18
"3","1",2000,250,"Runge",-394.180573001059,4,0.00157348100395951,-407.656416077197,3,0.00125249406172196,13.4758430761379,1,0.000320986942237545
"3","1",2000,250,"Runge",-335.014299923206,4,0.00216882770128892,-376.281126447126,4,0.00105144649795741,41.2668265239198,0,0.00111738120333152
"3","1",2000,250,"Runge",-331.14930612841,4,0.00370685011472796,-381.187996494815,3,0.000741362173026736,50.0386903664049,1,0.00296548794170123
"3","1",2000,250,"Runge",-379.242524223252,4,0.002190906564294,-428.35161128987,3,0.000540931376173619,49.1090870666176,1,0.00164997518812038
"3","1",2000,250,"Runge",-381.765950292536,2,0.00134132925709624,-381.765950292536,2,0.00134132925709624,-2.27373675443232e-13,0,1.95156391047391e-18
"3","1",2000,250,"Runge",-361.232365985654,4,0.00320328539023678,-434.386104325104,3,0.000325922111739299,73.1537383394501,1,0.00287736327849748
"3","1",2000,250,"Runge",-340.537330180491,4,0.00203340184220509,-398.35380535067,3,0.000323702487766351,57.8164751701792,1,0.00170969935443874
"3","1",2000,250,"Runge",-393.503355583029,2,0.000886262795615622,-393.503355583029,2,0.00088626279561562,0,0,1.40946282423116e-18
"3","1",2000,250,"Runge",-358.639225675473,4,0.00199067500301743,-428.484639246498,3,0.000571631240481628,69.8454135710248,1,0.0014190437625358
"3","1",2000,250,"Runge",-404.717459768292,2,0.00114440448272082,-404.717459768292,2,0.00114440448272082,0,0,-2.38524477946811e-18
"3","1",2000,250,"Runge",-403.71268807054,4,0.00217150031372717,-450.858833819749,3,0.000455024773565762,47.1461457492088,1,0.00171647554016141
"3","1",2000,250,"Runge",-344.406470285532,4,0.00283721351920943,-403.603889135207,3,0.000839540390643307,59.1974188496743,1,0.00199767312856612
"3","1",2000,250,"Runge",-376.894503732219,4,0.00143061056139393,-401.426495180635,3,0.000673246337173071,24.531991448416,1,0.000757364224220863
"3","1",2000,250,"Runge",-414.678244998697,2,0.000851856482681427,-414.678244998697,2,0.000851856482681426,0,0,8.67361737988404e-19
"3","1",2000,250,"Runge",-326.027585697361,4,0.00193937920187214,-383.789503696579,3,0.000583482487131089,57.7619179992176,1,0.00135589671474105
"3","1",2000,250,"Runge",-392.59022378429,4,0.00143469697290713,-403.194101668975,3,0.00115495250979619,10.6038778846848,1,0.000279744463110935
"3","1",2000,250,"Runge",-377.980160849018,4,0.00146824478039672,-403.796141859355,3,0.000782650439449378,25.8159810103374,1,0.000685594340947339
"3","1",2000,250,"Runge",-366.787970356078,2,0.00239253728278941,-391.041548294686,4,0.000913227162988497,24.2535779386079,-2,0.00147931011980091
"3","1",2000,250,"Runge",-322.487687271035,4,0.00304934426166156,-382.181747944361,3,0.000665039808211451,59.6940606733264,1,0.00238430445345011
"3","1",2000,250,"Runge",-351.793459744702,4,0.00190565587899319,-389.691078954968,3,0.00040788420832569,37.8976192102658,1,0.0014977716706675
"3","1",2000,250,"Runge",-298.323176412475,4,0.00464450869196767,-395.985773638556,3,0.000557089806272091,97.6625972260804,1,0.00408741888569557
"3","1",2000,250,"Runge",-375.197364039129,4,0.00123709811702267,-390.766538134716,3,0.000800076811204719,15.5691740955866,1,0.000437021305817952
"4","1",2000,250,"Trigonometric",103.185067861246,4,0.0616922864824534,-312.632477346719,4,0.00369298426584243,415.817545207965,0,0.057999302216611
"4","1",2000,250,"Trigonometric",132.421848392393,4,0.07418605465954,-122.527548148489,4,0.0222339137477291,254.949396540882,0,0.0519521409118108
"4","1",2000,250,"Trigonometric",102.549380329221,4,0.06411274640333,-281.083575891214,3,0.0074006632364049,383.632956220435,1,0.0567120831669251
"4","1",2000,250,"Trigonometric",139.10883276281,4,0.0789686868905408,-227.019578548977,4,0.00742366101714994,366.128411311787,0,0.0715450258733909
"4","1",2000,250,"Trigonometric",127.162076733748,4,0.075426536618634,-177.400619114698,4,0.0145121494394463,304.562695848445,0,0.0609143871791877
"4","1",2000,250,"Trigonometric",68.4316885161104,4,0.0609987640304959,-73.8788488050936,3,0.0273630439200238,142.310537321204,1,0.0336357201104721
"4","1",2000,250,"Trigonometric",84.0452501447389,4,0.0623877938168401,-178.749626177254,4,0.0189166741616743,262.794876321993,0,0.0434711196551658
"4","1",2000,250,"Trigonometric",94.9297101407356,4,0.0638425791978163,-324.799074105506,4,0.00361570344828355,419.728784246242,0,0.0602268757495328
"4","1",2000,250,"Trigonometric",-205.391876560811,2,0.013959063098069,-330.443775695126,4,0.00375269008195678,125.051899134315,-2,0.0102063730161122
"4","1",2000,250,"Trigonometric",64.6244864286987,4,0.0553270038983292,-382.409411658942,4,0.00104770886437499,447.033898087641,0,0.0542792950339543
"4","1",2000,250,"Trigonometric",55.0387877256202,4,0.0507751235287131,-367.967627471474,4,0.00157817930694413,423.006415197094,0,0.049196944221769
"4","1",2000,250,"Trigonometric",112.782939776644,4,0.0694647966787046,-412.310535672097,4,0.000620712015600917,525.09347544874,0,0.0688440846631037
"4","1",2000,250,"Trigonometric",129.691647925242,4,0.0732663635076776,-284.986573062147,4,0.00672770971825839,414.67822098739,0,0.0665386537894192
"4","1",2000,250,"Trigonometric",18.7277932896219,4,0.0468219648503528,-395.070938495393,4,0.00125878196962919,413.798731785015,0,0.0455631828807236
"4","1",2000,250,"Trigonometric",42.2320354878865,4,0.0502359414468035,-388.751995617483,4,0.00134610301105668,430.984031105369,0,0.0488898384357468
"4","1",2000,250,"Trigonometric",139.663759926058,4,0.0798006227570005,-135.654590300295,4,0.0201878262196922,275.318350226353,0,0.0596127965373083
"4","1",2000,250,"Trigonometric",83.6090346825845,4,0.0607918120354064,-412.420534306547,4,0.0010483381747331,496.029568989132,0,0.0597434738606733
"4","1",2000,250,"Trigonometric",108.43992622968,4,0.0667839296406685,-276.832044440115,4,0.00558981468033301,385.271970669795,0,0.0611941149603355
"4","1",2000,250,"Trigonometric",91.0040297064571,4,0.0623231877807646,-343.532290950015,4,0.00259122012863733,434.536320656472,0,0.0597319676521273
"4","1",2000,250,"Trigonometric",-191.780363239042,2,0.0150821449623005,-384.327476031382,4,0.00133204051041036,192.547112792341,-2,0.0137501044518902
"4","1",2000,250,"Trigonometric",134.392734820014,4,0.0752082848368115,-84.7865760937509,4,0.0255680518973533,219.179310913765,0,0.0496402329394582
"4","1",2000,250,"Trigonometric",120.494991253349,4,0.0703067453819533,-92.4240205793706,3,0.0249382625950288,212.91901183272,1,0.0453684827869245
"4","1",2000,250,"Trigonometric",156.902615714892,4,0.0779313968429077,-345.395630173408,3,0.00214828920526249,502.2982458883,1,0.0757831076376452
"4","1",2000,250,"Trigonometric",54.5849061064041,4,0.0499468426177814,-394.979690482013,4,0.0021013879417467,449.564596588417,0,0.0478454546760347
"4","1",2000,250,"Trigonometric",173.089370905619,4,0.0886684970472614,-328.667473642261,4,0.00386890756317183,501.756844547879,0,0.0847995894840896
"4","1",2000,250,"Trigonometric",156.747384453727,4,0.089222959527333,-357.220992585782,4,0.00221471156473491,513.96837703951,0,0.0870082479625981
"4","1",2000,250,"Trigonometric",140.146595097465,4,0.0750475274471691,-367.863602945211,3,0.00139213946607043,508.010198042677,1,0.0736553879810987
"4","1",2000,250,"Trigonometric",-44.7509112863828,2,0.0335263570903131,-375.653158396951,4,0.00268846740775958,330.902247110568,-2,0.0308378896825536
"4","1",2000,250,"Trigonometric",112.387615246087,4,0.0681279700208805,-323.260202477851,4,0.00310555567395702,435.647817723938,0,0.0650224143469234
"4","1",2000,250,"Trigonometric",80.1960570081102,4,0.0625373812608713,-337.893826652731,4,0.00362851641733809,418.089883660842,0,0.0589088648435332
"4","1",2000,250,"Trigonometric",-71.8408831182907,2,0.0260784747586344,-343.35915771939,3,0.0015967378656084,271.5182746011,-1,0.024481736893026
"4","1",2000,250,"Trigonometric",40.3997756988928,4,0.0542647076664074,-408.841501065341,4,0.00123418820128629,449.241276764234,0,0.0530305194651211
"4","1",2000,250,"Trigonometric",188.693039293197,4,0.0947342493914249,-362.382128809961,4,0.00282554316292979,551.075168103157,0,0.0919087062284951
"4","1",2000,250,"Trigonometric",116.223974992254,4,0.0693750226111119,-204.686525911735,4,0.011162364939625,320.910500903989,0,0.0582126576714869
"4","1",2000,250,"Trigonometric",64.8264793813382,4,0.0567429610864184,-216.05073960451,4,0.0144682319009036,280.877218985848,0,0.0422747291855148
"4","1",2000,250,"Trigonometric",99.2004985050355,4,0.0564563761372298,-343.930403642419,3,0.0015248065547566,443.130902147454,1,0.0549315695824732
"4","1",2000,250,"Trigonometric",127.971156955036,4,0.0722936825758922,-235.681841848465,3,0.00834931086354835,363.652998803501,1,0.0639443717123439
"4","1",2000,250,"Trigonometric",37.894014741657,4,0.0535159599432252,-370.635754372588,3,0.00290143003897361,408.529769114245,1,0.0506145299042516
"4","1",2000,250,"Trigonometric",90.115421680131,4,0.0640222763009882,-393.975520606776,4,0.00174334293051816,484.090942286907,0,0.06227893337047
"4","1",2000,250,"Trigonometric",170.614702152407,4,0.0948059919411009,-283.621841374851,4,0.00759623000041581,454.236543527258,0,0.0872097619406851
"4","1",2000,250,"Trigonometric",106.763797732934,4,0.0691634339075877,-312.385096456271,3,0.00567395248846116,419.148894189205,1,0.0634894814191265
"4","1",2000,250,"Trigonometric",141.265415342415,4,0.0823997551268565,-347.963052469518,3,0.00313577871685031,489.228467811933,1,0.0792639764100062
"4","1",2000,250,"Trigonometric",9.9419201413775,4,0.0462856465091565,-410.978214949088,3,0.00237701475599674,420.920135090465,1,0.0439086317531597
"4","1",2000,250,"Trigonometric",175.266452147514,4,0.0903285428290244,-387.512154345632,4,0.00244854307140714,562.778606493146,0,0.0878799997576172
"4","1",2000,250,"Trigonometric",163.888188600031,4,0.0809294443478572,-258.580887050043,4,0.00663920647973644,422.469075650074,0,0.0742902378681208
"4","1",2000,250,"Trigonometric",142.173030769492,4,0.0765079723541268,-203.531901468207,4,0.0168285837289482,345.704932237699,0,0.0596793886251786
"4","1",2000,250,"Trigonometric",173.369148314471,4,0.0883749608888095,-424.76892733759,4,0.000817949681877689,598.13807565206,0,0.0875570112069318
"4","1",2000,250,"Trigonometric",129.424912773866,4,0.0734158321388267,-336.961818135038,4,0.00303762686690322,466.386730908904,0,0.0703782052719235
"4","1",2000,250,"Trigonometric",-31.4871399243244,4,0.0361344430997948,-384.404901869632,4,0.00205004335248508,352.917761945307,0,0.0340843997473097
"4","1",2000,250,"Trigonometric",119.749635707132,4,0.070071613134205,-264.182845514316,4,0.0100055436025937,383.932481221448,0,0.0600660695316113
"4","1",2000,250,"Trigonometric",-81.7867603443618,2,0.0229608810543912,-347.297461881806,4,0.00278119056144837,265.510701537444,-2,0.0201796904929428
"4","1",2000,250,"Trigonometric",180.093492820378,4,0.0952436991684995,-406.105828146671,4,0.00327273541651081,586.199320967049,0,0.0919709637519887
"4","1",2000,250,"Trigonometric",75.0175842992365,4,0.0573914391146493,-156.315084178671,4,0.0183639887276509,231.332668477908,0,0.0390274503869984
"4","1",2000,250,"Trigonometric",-38.9257501745356,4,0.0331647402318635,-377.36554090975,4,0.00175021142051965,338.439790735215,0,0.0314145288113438
"4","1",2000,250,"Trigonometric",112.184445875134,4,0.0661344314245591,-364.671065672862,4,0.00297036052572084,476.855511547996,0,0.0631640708988383
"4","1",2000,250,"Trigonometric",110.47786021941,4,0.0645465201757435,-393.049645672078,4,0.00187962188605256,503.527505891488,0,0.0626668982896909
"4","1",2000,250,"Trigonometric",61.4421054573339,4,0.0581839187279342,-354.416309058864,3,0.0016809762083134,415.858414516198,1,0.0565029425196208
"4","1",2000,250,"Trigonometric",57.9440234061965,4,0.046489839090899,-379.351964176005,3,0.00281803974917073,437.295987582201,1,0.0436717993417282
"4","1",2000,250,"Trigonometric",118.160895340694,4,0.0674648373191161,-158.693677928892,4,0.0156484426887355,276.854573269587,0,0.0518163946303806
"4","1",2000,250,"Trigonometric",64.7492427462738,4,0.0567397763390617,-166.986218273522,3,0.0195518159087238,231.735461019796,1,0.0371879604303379
"4","1",2000,250,"Trigonometric",116.058488551971,4,0.0714099003468204,-315.984683749899,4,0.00512843538560608,432.043172301869,0,0.0662814649612143
"4","1",2000,250,"Trigonometric",-8.0572267223012,4,0.0395325322199783,-423.889580200501,4,0.000844844761762902,415.8323534782,0,0.0386876874582154
"4","1",2000,250,"Trigonometric",113.319345661501,4,0.0698345452623034,-356.405986355121,3,0.00361340261992546,469.725332016621,1,0.066221142642378
"4","1",2000,250,"Trigonometric",179.912275138461,4,0.0826494315948641,-243.108899044597,4,0.0082030342492184,423.021174183058,0,0.0744463973456457
"4","1",2000,250,"Trigonometric",10.4296054713986,4,0.0455855399551779,-393.539980801751,4,0.00175916995368973,403.96958627315,0,0.0438263700014882
"4","1",2000,250,"Trigonometric",97.9156469455678,4,0.0680081293500965,-378.57738528023,4,0.00292108292795072,476.493032225798,0,0.0650870464221458
"4","1",2000,250,"Trigonometric",85.7725576811076,4,0.0635702963779248,-155.004159462269,4,0.0174370562179585,240.776717143377,0,0.0461332401599663
"4","1",2000,250,"Trigonometric",111.205898900901,4,0.0680816587541743,-301.163889279888,4,0.00724172642283874,412.369788180789,0,0.0608399323313356
"4","1",2000,250,"Trigonometric",154.068641942698,4,0.0796863452635388,-243.457712845381,4,0.0106518283690892,397.526354788079,0,0.0690345168944496
"4","1",2000,250,"Trigonometric",103.957286946001,4,0.0683249500525624,-313.823160000114,4,0.00255074683988103,417.780446946115,0,0.0657742032126813
"4","1",2000,250,"Trigonometric",135.775414519855,4,0.0835673605083778,-196.668524863573,4,0.0116197882082552,332.443939383428,0,0.0719475723001226
"4","1",2000,250,"Trigonometric",121.584064259296,4,0.070391679439399,-374.82183894167,4,0.00179523318060138,496.405903200966,0,0.0685964462587977
"4","1",2000,250,"Trigonometric",101.710526729837,4,0.0650646277771607,-336.911329766101,4,0.00559513203130567,438.621856495938,0,0.059469495745855
"4","1",2000,250,"Trigonometric",90.0093168983453,4,0.0638822330923912,-402.756725121072,4,0.00184338990486061,492.766042019417,0,0.0620388431875306
"4","1",2000,250,"Trigonometric",90.4632201411103,4,0.0652632594348297,-393.092322961959,4,0.00171387426689748,483.555543103069,0,0.0635493851679322
"4","1",2000,250,"Trigonometric",159.693472714788,4,0.0818762907289607,-372.121739585679,4,0.00102968685398387,531.815212300467,0,0.0808466038749769
"4","1",2000,250,"Trigonometric",135.233989561699,4,0.0739377063311194,-367.134224473835,4,0.000960297643912004,502.368214035535,0,0.0729774086872074
"4","1",2000,250,"Trigonometric",44.2214674809201,4,0.0542774236428162,-368.506467219515,4,0.00199189644009607,412.727934700435,0,0.0522855272027201
"4","1",2000,250,"Trigonometric",95.671040422259,4,0.0652298484574268,-319.146787714565,4,0.00482754449756985,414.817828136824,0,0.0604023039598569
"4","1",2000,250,"Trigonometric",-24.4526261135226,4,0.038645836067769,-404.54846162884,4,0.00135311379453777,380.095835515318,0,0.0372927222732313
"4","1",2000,250,"Trigonometric",114.352794872952,4,0.0703306066432276,-208.192639064993,4,0.0147214759755313,322.545433937946,0,0.0556091306676963
"4","1",2000,250,"Trigonometric",147.59335623811,4,0.0800338082919591,-356.134016307603,4,0.000964192166088538,503.727372545712,0,0.0790696161258705
"4","1",2000,250,"Trigonometric",113.148711665426,4,0.0662717182255742,-370.259349780689,3,0.00141396774301785,483.408061446115,1,0.0648577504825564
"4","1",2000,250,"Trigonometric",120.360525083556,4,0.0733390784732406,-340.762999686526,4,0.00251488350865842,461.123524770082,0,0.0708241949645822
"4","1",2000,250,"Trigonometric",48.4905182039297,4,0.0566344050446871,-397.919146455625,4,0.00141959339998733,446.409664659555,0,0.0552148116446998
"4","1",2000,250,"Trigonometric",87.4979032788063,4,0.0639518717603762,-309.117761516336,4,0.00230797865424558,396.615664795143,0,0.0616438931061307
"4","1",2000,250,"Trigonometric",46.3991478814163,4,0.0528654725912794,-385.178063829689,4,0.00234625721765324,431.577211711105,0,0.0505192153736261
"4","1",2000,250,"Trigonometric",48.1768130134484,4,0.0489816341016807,-283.958448835887,4,0.00630204168613614,332.135261849335,0,0.0426795924155445
"4","1",2000,250,"Trigonometric",-303.260076839148,3,0.00670792357193513,-389.713288482695,4,0.00133196753062894,86.4532116435469,-1,0.00537595604130619
"4","1",2000,250,"Trigonometric",119.118625050136,4,0.0739881055068214,-235.240785092688,4,0.0108679255582983,354.359410142823,0,0.0631201799485231
"4","1",2000,250,"Trigonometric",160.14483315773,4,0.0923465636935823,-357.083067867618,4,0.00234740380448234,517.227901025348,0,0.0899991598891
"4","1",2000,250,"Trigonometric",115.356692669787,4,0.0675296303304454,-390.931407820016,3,0.00137130823311646,506.288100489803,1,0.0661583220973289
"4","1",2000,250,"Trigonometric",179.406495997931,4,0.0912982457326202,-196.267472425799,4,0.0130098497701477,375.67396842373,0,0.0782883959624725
"4","1",2000,250,"Trigonometric",61.0601150806952,4,0.0512516726073442,-393.085923591166,4,0.000572541267312249,454.146038671861,0,0.0506791313400319
"4","1",2000,250,"Trigonometric",154.768263030495,4,0.0834423885952856,-341.733666279255,4,0.00295876118273142,496.501929309751,0,0.0804836274125542
"4","1",2000,250,"Trigonometric",123.792697750427,4,0.0699597042414623,-378.890939854785,4,0.00146210544954754,502.683637605212,0,0.0684975987919148
"4","1",2000,250,"Trigonometric",-0.777720734293673,4,0.0402684177460577,-385.872473258165,4,0.00107443624831176,385.094752523872,0,0.039193981497746
"4","1",2000,250,"Trigonometric",120.10768557237,4,0.0712667144897884,-408.966152480754,4,0.00061997622671546,529.073838053124,0,0.0706467382630729
"4","1",2000,250,"Trigonometric",92.4592643515422,4,0.058602514685355,-213.856495723242,4,0.0112160614164084,306.315760074784,0,0.0473864532689466
"4","1",2000,250,"Trigonometric",145.355039602069,4,0.0792308397612318,-141.995941306062,4,0.0193836666795638,287.350980908131,0,0.059847173081668
